code,name,unit,preunit
L5YQ,"GFCF:Public non-fin corps: TOTAL: Dwellings, excluding land: £m: CP: NSA",NA,NA
L5ZL,GFCF:Public non-fin corps: TOTAL: Transfer of ownership costs: £m: CP: NSA,NA,NA
L5ZQ,"GFCF:Private sector: TOTAL: Dwellings, excluding land: £m: CP: NSA",NA,NA
L5ZR,GFCF:Private sector: TOTAL: Transfer of ownership costs: £m: CP: NSA,NA,NA
L62K,"GFCF:Private sector: TOTAL: Dwellings, excluding land: £m: CVM: NSA",NA,NA
L62L,GFCF:Private sector: TOTAL: Transfer of ownership costs: £m: CVM: NSA,NA,NA
L62M,"GFCF:Public non-fin corps: TOTAL: Dwellings, excluding land: £m: CVM: NSA",NA,NA
L62N,GFCF:Public non-fin corps: TOTAL: Transfer of ownership costs: £m: CVM: NSA,NA,NA
L62R,"GFCF:Public non-fin corps: TOTAL: Dwellings, excluding land: £m: CP: SA",NA,NA
L62S,GFCF:Public non-fin corps: TOTAL: Transfer of ownership costs: £m: CP: SA,NA,NA
L62T,"GFCF:Private sector: TOTAL: Dwellings, excluding land: £m: CP: SA",NA,NA
L62U,GFCF:Private sector: TOTAL: Transfer of ownership costs: £m: CP: SA,NA,NA
L634,"GFCF:Public non-fin corps: TOTAL: Dwellings, excluding land: £m: CVM: SA",m,£
L635,GFCF:Public non-fin corps: TOTAL: Transfer of ownership costs: £m: CVM: SA,m,£
L636,"GFCF:Private sector: TOTAL: Dwellings, excluding land: £m: CVM: SA",m,£
L637,GFCF:Private sector: TOTAL: Transfer of ownership costs: £m: CVM: SA,m,£
NNBF,Gross Fixed capital formation: General Government: P51: CP NSA: £m,NA,NA
NPEK,Gross Fixed Capital Formation: Business Investment: CP SA: £m,m,£
NPEL,Gross Fixed Capital Formation: Business Investment: CVM SA: £m,m,£
NPEM,Gross Fixed Capital Formation: Business Investment: CP NSA: £m,m,£
NPEN,Gross Fixed Capital Formation: Business Investment: CVM NSA: £m,m,£
NPQR,Total Gross Fixed Capital Formation CVM NSA £m,NA,NA
NPQS,Total Gross Fixed Capital Formation CP SA £m,NA,NA
NPQT,Total Gross Fixed Capital Formation CVM SA £m,NA,NA
NPQX,Total Gross Fixed Capital Formation CP NSA £m,NA,NA
RPZG,GFCF : S.13 : TOTAL : TOTAL : CP : SA : VALUE : £m : P.51g,NA,NA
TLPK,Gross Fixed Capital Formation:Total Economy:Total Intangible Fixed Assets: CP SA,NA,NA
TLPW,Gross Fixed Capital Formation: Whole economy: Plant and machinery: CP SA,NA,NA
TLPX,Gross Fixed Capital Formation :Total Economy:Total Transport Equipment: CP SA,NA,NA
